dna_gaussian_cost,0.0014696725186891814,0.002985213829856363,0.006176944909431054,0.012735303465416624,0.0345850555938204,0.0631413163147871,0.19768475016741988
dna_gaussian_froError,0.08580570096267516,0.016009733854013178,0.013918532334898231,0.010968393356129584,0.009589476696352935,0.015447652940568936,0.014173369316544905
dna_matern_cost,0.001479968514433126,0.0029943510370794724,0.006209473285824053,0.012734585393872065,0.03465555040989987,0.06301391961122824,0.19822998572513495
dna_matern_froError,0.12896161184731447,0.013678736220348275,0.014254467797361272,0.013814865378688469,0.013240091560745248,0.013145724830172517,0.014677222713059131
dna_exponential_cost,0.0014826985486783091,0.0029844516902230727,0.006190552611369631,0.012716434379713572,0.034636283296346784,0.06329282777276804,0.19776892314744185
dna_exponential_froError,0.39488358999294676,0.167889162180255,0.06365125014885716,0.0265786157470978,0.019516851054125487,0.01830099346254115,0.01821482147068839
aCE_gaussian_cost,7.928000905256611e-05,0.00013380569088828113,0.0003059706490186448,0.0010524432745409658,0.004687985427425103,0.027484237031692216,0.08868875488971767
aCE_gaussian_froError,0.10187375083809348,0.053539135442974714,0.029861954397118314,0.01689146749522318,0.015363521355591488,0.013914463266567178,0.014758483552339274
aCE_matern_cost,7.837603448679151e-05,0.000133606191178145,0.00029937575769862053,0.0010331416509067944,0.00573039204834511,0.026828951179075914,0.09220871591915374
aCE_matern_froError,0.0896961336035849,0.05727572817699653,0.026970638730994742,0.016612278916541004,0.014086235347405893,0.015764834769355775,0.015992595857713985
aCE_exponential_cost,7.985311574990766e-05,0.00013209967058172334,0.00030178967986565033,0.0010299437530519016,0.005085063145597984,0.03159251318001624,0.09853955872978977
aCE_exponential_froError,0.05392659205798422,0.03951476685677721,0.026867278898089063,0.024283207220321304,0.018821156709874422,0.018836683524439134,0.01635491301214537
