problemSize,256.0,1024.0,4096.0,16384.0,65536.0
DNA_fourier,0.008965880967942994,0.003314963610311842,0.002510889872817293,0.0028873295757628026,0.002781187947629824
DNA_fourier_bar,0.00046768590386277235,0.0007422987943197687,0.00021155772450669113,0.0001216678448637907,0.0003340245319172212
DNA_spde,0.022287027422381544,0.010629890106695147,0.005143439855630673,0.0032715187312022526,0.002615479976307955
DNA_spde_bar,0.000171805408779602,0.00026382207479521693,0.00011433529601903156,0.0004871495121976397,0.00021504828909645803
SPDE_alpha100,0.22005791701513874,0.27418120926221023,0.2957158261997756,0.30300899977890194,0.30138615099191685
SPDE_alpha100_bar,0.0023195104873405246,0.0021161630733282596,0.0027703554864200756,0.0035490412108597443,0.002742074988029893
SPDE_alpha140,0.020426086773231673,0.010494454880653046,0.005223210016185004,0.003315086282572229,0.0027617833786673742
SPDE_alpha140_bar,0.0001856871563542502,0.00048191484478502715,0.0005674980886824735,0.00022753572801085829,0.00023206458532133709
