meshWidths,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125
dna_gaussian,0.0014212295735254866,0.002884570557670679,0.006806028706626976,0.014051055418560224,0.032921216312236976,0.061518367557180875,0.21012894211895786
dna_matern,0.0017395442693959944,0.0027965586231555877,0.005931233718851582,0.013610092862648969,0.038685893185390084,0.06016213335115467,0.2025291271428116
dna_exponential,0.0014716298360843228,0.002781874547898771,0.006266738663613794,0.01191969305016101,0.03865665764803991,0.06212653206107193,0.1952099435264246
ce_gaussian,8.042300477718812e-05,0.0001276706470002519,inf,inf,inf,inf,inf
ce_matern,8.090790984460758e-05,0.0001294969901431539,0.00028990629816359867,0.0010707462031217497,0.006474200946645164,inf,inf
ce_exponential,7.726283517710577e-05,0.00013712137483369948,0.00029243625708179257,0.0009867975352162738,0.004517609227362861,0.02854451343249155,0.3849223390030559
aCE_gaussian,9.166527009230425e-05,0.00013022352602785152,0.0004786467011610916,0.0015644731497694618,0.006686331229862767,0.024179423840951546,0.10251264006142881
aCE_matern,7.69685645111156e-05,0.00012805865757616267,0.0002917734263043393,0.000991315723238495,0.005077845576583538,0.027635251962209825,0.08156842982356054
aCE_exponential,9.894089575985123e-05,0.00013998569105871784,0.00029094271343766716,0.0009813507284292923,0.004832079713699657,0.02908094106463894,0.09532304117799689
