dna_gaussian_cost,0.001455498337117025,0.0029443889221875017,0.006293824095185854,0.013077614717101671,0.034319700123956416,0.06310656634494206,0.2017135007055943
dna_gaussian_error,0.08675265447711163,0.014845711449504698,0.013934863244923778,0.01446539900630027,0.01514151446114902,0.015000943874397137,0.015123516991382018
dna_gaussian_errorBar,0.008270152626807067,0.004824841609241717,0.004632561870346372,0.004138274445719124,0.007634702453905625,0.0046782570012566015,0.004480702586608816
dna_matern_cost,0.0015249727563885983,0.002918981528468428,0.006071579980272795,0.01298002105846536,0.035967814450836674,0.06286892146304252,0.19567376161794164
dna_matern_error,0.1358589892229347,0.01470350985802248,0.013569105031841772,0.015330804165798306,0.014880219499667746,0.014885462275053999,0.015808348950989738
dna_matern_errorBar,0.008120864869165145,0.005262086067102486,0.004213631582138807,0.006443440671582203,0.0031264837056046366,0.0033830103374084064,0.007283117447397341
dna_exponential_cost,0.0014718145311903225,0.0029058035275246986,0.006201013687993394,0.01246018092430195,0.035999914016281324,0.062806715996135,0.19328737862211626
dna_exponential_error,0.40821572114427385,0.20137806213496773,0.1057489046862365,0.05895713164851537,0.03754811034135778,0.027681285482458916,0.0227828377490735
dna_exponential_errorBar,0.0050108664867630935,0.004652470001655885,0.005643881647972724,0.006976259185645986,0.005838636478375548,0.0044608911094404105,0.008273284836568485
aCE_gaussian_cost,8.048547423187751e-05,0.00013215294632355675,0.0003246837261719433,0.0011094690334255961,0.005425733266193189,0.027032815646814506,0.09689872289749848
aCE_gaussian_error,0.08631591357870014,0.047239053410369145,0.031967831640579605,0.019176054814297617,0.016552108383190815,0.015427612439241145,0.015870412403397805
aCE_gaussian_errorBar,0.0035496560308241306,0.003826023344159803,0.005522098589224529,0.005329127862784524,0.004938828868211419,0.004534504834829347,0.004857364244170532
aCE_matern_cost,7.938054940710046e-05,0.0001315928875685643,0.0002985394763399118,0.0010189856551009997,0.005278808278408422,0.028598654110834554,0.08436049433414038
aCE_matern_error,0.07485466689799916,0.04492694962174789,0.028831802254900268,0.01947557778717507,0.01695685382325219,0.015708898427253266,0.01422177751310898
aCE_matern_errorBar,0.005015414993287094,0.006173150600245894,0.00547686782358682,0.00699804953783175,0.005759565550495325,0.0024823588275706895,0.003553586815082643
aCE_exponential_cost,8.070367340202411e-05,0.00013807453500246886,0.00030443401460367723,0.0010167949074655874,0.005081564478998513,0.030535806800087984,0.09390835482287754
aCE_exponential_error,0.042821981913076484,0.03158376732691741,0.020397609854567116,0.01823014280328471,0.01838474923218491,0.019000162653087117,0.01987047786858946
aCE_exponential_errorBar,0.0033241328017445996,0.004781515451512181,0.0017627986064583144,0.0029521285995108876,0.005241998619887358,0.0036892638284553437,0.004313302648942648
