meshWidth,0.125,0.0625,0.03125,0.015625,0.0078125,0.00390625,0.001953125
dna_gaussian,0.0014554983371170252,0.0029443889221875026,0.006293824095185854,0.013077614717101671,0.034319700123956416,0.06310656634494206,0.2017135007055943
dna_matern,0.0015249727563885983,0.0029189815284684285,0.006071579980272794,0.012980021058465357,0.035967814450836674,0.0628689214630425,0.19567376161794164
dna_exponential,0.0014718145311903227,0.0029058035275246986,0.006201013687993394,0.012460180924301952,0.03599991401628132,0.06280671599613499,0.19328737862211626
ce_gaussian,8.168940935755273e-05,0.00013243166949792787,inf,inf,inf,inf,inf
ce_matern,7.905064738120552e-05,0.0001322080635375773,0.0002992706518007501,0.0010380356506525562,0.0070884189124911165,inf,inf
ce_exponential,7.816127198633292e-05,0.00014502998190738718,0.00032415614303501236,0.001019613368464515,0.0050997731076644,0.028053868191771154,0.3918689141414391
aCE_gaussian,8.04854742318775e-05,0.00013215294632355675,0.0003246837261719433,0.0011094690334255964,0.0054257332661931884,0.027032815646814506,0.09689872289749846
aCE_matern,7.938054940710046e-05,0.0001315928875685643,0.0002985394763399118,0.0010189856551009997,0.00527880827840842,0.028598654110834558,0.08436049433414038
aCE_exponential,8.070367340202411e-05,0.00013807453500246883,0.0003044340146036773,0.0010167949074655874,0.005081564478998513,0.030535806800087984,0.09390835482287754
