dna_gaussian_cost,0.0030385428108461255,0.006105628650281568,0.012504141970574872,0.03465860930546179,0.06330411579296923,0.19565078471936276
dna_gaussian_error,0.012938041605337059,0.01482688388534845,0.015136536698716771,0.013277788970514542,0.011423366858684562,0.011783398204330484
dna_gaussian_errorBar,0.002333997179608148,0.0062738550063910535,0.00624612018042444,0.0059766404488389106,0.0012759333718903065,0.003681624456824922
dna_matern_cost,0.003047518136706207,0.006098522818237538,0.012558059460399677,0.03476932024834674,0.06334137790507645,0.19621468598326658
dna_matern_error,0.012101226798861149,0.015337060125786372,0.013274196389248602,0.01196489948407107,0.013313798602914928,0.013567333474661117
dna_matern_errorBar,0.003853995511924869,0.006958699565502432,0.005969334737771379,0.004194765680054435,0.006303301581632341,0.004410257926682998
dna_exponential_cost,0.002944382930146528,0.006097478720685467,0.012585340594863515,0.03483738906549293,0.06354107653877697,0.19633207454078802
dna_exponential_error,0.20266811984897304,0.10570875008499019,0.05851942538819934,0.03722527203852362,0.02747346443818697,0.02111883956622438
dna_exponential_errorBar,0.0019323567449082003,0.0037909058449910535,0.0056081855880409535,0.002575312980226157,0.005972090256801867,0.00271019522016414
aCE_gaussian_cost,0.00013537137946415234,0.0002995522637770193,0.001031037971299621,0.006474258433542557,0.030411133172151654,0.09773990092675984
aCE_gaussian_error,nan,0.02952549851417986,0.019000633636117304,0.013605668630440488,0.015346535435900435,0.012404147234139034
aCE_gaussian_errorBar,nan,0.002258674778936927,0.005109295846007597,0.004569076658670238,0.005469505335770343,0.003827653404233343
aCE_matern_cost,0.00013285844443035257,0.00029911253902794286,0.001071860868358157,0.0060779778770490124,0.031195424916869007,0.0897400657992741
aCE_matern_error,0.05060212227131172,0.02768415537892035,0.015404690415713917,0.015165990413047142,0.014140864585595983,0.014020050905337571
aCE_matern_errorBar,0.0033043893904430677,0.004832672544511617,0.0055918420694049545,0.006744515346260154,0.004085990911823542,0.00633498826038577
aCE_exponential_cost,0.0001327522857216664,0.00029784170103139225,0.001029471689655215,0.005652377780150678,0.03079105418990407,0.09553302225120791
aCE_exponential_error,0.03099616906810554,0.019848675863468484,0.017814661641206053,0.018885585172975766,0.019078085213095713,0.01829094182985111
aCE_exponential_errorBar,0.0050283492301738805,0.00178227063839956,0.0031184430761508524,0.005094473497169006,0.004717445437247729,0.0034870680593793017
