problemSize,64.0,256.0,1024.0,4096.0,16384.0,65536.0,262144.0,1048576.0,4194304.0
dna,0.0007937444973737005,0.0008271835827268653,0.001014486990962176,0.0014016509236767889,0.007649894963297994,0.01101931577129291,0.06148900729622696,0.2663147711577829,1.3098502489354462
aCE,7.631201801304201e-05,0.00012905387515811282,0.00029127866811563553,0.0009922075071829828,0.005862289830061096,0.02361450075243226,0.08601910014973911,0.3088410323363144,2.047789598808964
ce_gaussian,7.58745826719562e-05,0.00012775214134396463,inf,inf,inf,inf,inf,inf,inf
ce_matern_6,7.627223527114239e-05,0.00012809556939072522,0.0002964674389569192,0.0010000261039640507,0.018465449183992944,inf,inf,inf,inf
ce_matern_2,7.538291434018605e-05,0.00012802350238841497,0.0003350684552142402,0.0010133487840262524,0.0041513346224590535,0.023633286953346593,0.24747419334444767,0.7791289333209103,inf
ce_exponential,7.575682989049222e-05,0.00012877042151180802,0.0002977831759393688,0.0009985489861613745,0.00442855451780336,0.02382485420452801,0.12971255589340644,0.5988234562285503,inf
