dna_gaussian_cost,0.0014248820671346094,0.0029701679692603613,0.00618143952172247,0.012922371747205,0.03535144301494594,0.065067973776348,0.19641354930065555
dna_gaussian_maxError,0.09377426170113357,0.016324533131593735,0.017709777612197608,0.01281554773590643,0.016512675210870076,0.01968991113166374,0.016950531206592827
dna_matern_cost,0.0014781141571234896,0.002981207369966435,0.006345883630774898,0.012956977056013475,0.034917416923586304,0.06426078981854955,0.19535831678686724
dna_matern_maxError,0.14117450634569595,0.012098376647947984,0.01181589109975767,0.014259007512849057,0.022657856807206445,0.019937329140921722,0.013168853485408192
dna_exponential_cost,0.0014733450194820722,0.0029757198551669667,0.006239140991400932,0.012745538884121931,0.03524148972691028,0.06440230735796536,0.19437583812102602
dna_exponential_maxError,0.40706266642004374,0.20353046899562444,0.10501363175154599,0.05932936241262743,0.037278646290552,0.028387990804958463,0.020565225599954107
aCE_gaussian_cost,7.856273929449235e-05,0.00013180058006526918,0.0003077207060195633,0.0010347480541500684,0.006038359951076529,0.02954732165714554,0.09164252470595949
aCE_gaussian_maxError,0.08543427222455552,0.04556822396441257,0.029096789281414515,0.01705397553538196,0.012527622489924986,0.017182608535939337,0.012918953901143893
aCE_matern_cost,7.703957806112824e-05,0.00013287328398088374,0.000300108341930638,0.0011232278405442348,0.007210160571049106,0.030379276342534983,0.0902820047772075
aCE_matern_maxError,0.07561288310282549,0.044887937295536084,0.03415615383069509,0.018955674181128535,0.01552054425810756,0.014012608239093893,0.017357011510400033
aCE_exponential_cost,7.824377982505001e-05,0.00013239058040370508,0.00030184574734870806,0.0010932758584451998,0.0067560301841249415,0.0308325782355418,0.09787436957370346
aCE_exponential_maxError,0.04482630046382058,0.031956225883106704,0.021218681600650102,0.021810619365660533,0.020178341058749272,0.01877498268212474,0.017655658328470825
